,name,row,col,0,1,2,3,4,5,6,7,8,cluster
17,./Dataset/fork/IMG_20211118_154738_1.jpg,3,2,0.5311196,0.31048393,0.1259146,0.11010678,0.037436984,0.04280746,0.1442902,0.5311196,0.5311196,7
18,./Dataset/fork/IMG_20211118_154738_1.jpg,4,2,0.50603336,0.50603336,0.39770478,0.035617344,0.03558116,0.05394717,0.08037574,0.23803909,0.50603336,5
19,./Dataset/fork/IMG_20211118_154738_1.jpg,5,2,0.47069216,0.47069216,0.14353737,0.057486165,0.23401485,0.12350521,0.15956987,0.4596288,0.47069216,6
20,./Dataset/fork/IMG_20211118_154738_1.jpg,6,2,0.58146995,0.35331267,0.019009387,0.034562193,0.24116789,0.10090757,0.120294124,0.32981575,0.58146995,7
21,./Dataset/fork/IMG_20211118_154738_1.jpg,0,3,0.6256718,0.10921082,0.07851615,0.047096092,0.16551553,0.11636214,0.26715922,0.27964845,0.6256718,7
22,./Dataset/fork/IMG_20211118_154738_1.jpg,1,3,0.6399676,0.21400481,0.069612555,0.021592427,0.029230027,0.03164789,0.1414033,0.3186415,0.6399676,7
23,./Dataset/fork/IMG_20211118_154738_1.jpg,2,3,0.66667646,0.17171077,0.033496905,0.0070468336,0.030396312,0.054477364,0.123387024,0.23378831,0.66667646,7
24,./Dataset/fork/IMG_20211118_154738_1.jpg,3,3,0.63633484,0.2500423,0.11215243,0.022902805,0.01919298,0.056008577,0.07320333,0.3151426,0.63633484,7
25,./Dataset/fork/IMG_20211118_154738_1.jpg,4,3,0.45907345,0.32334182,0.18165986,0.03487387,0.046487283,0.107207045,0.45907345,0.45907345,0.45907345,12
26,./Dataset/fork/IMG_20211118_154738_1.jpg,5,3,0.49707267,0.1203958,0.053549185,0.07189901,0.3542245,0.11037508,0.3059444,0.49707267,0.49707267,12
27,./Dataset/fork/IMG_20211118_154738_1.jpg,6,3,0.61604947,0.20224997,0.030011917,0.037017476,0.20009075,0.027157195,0.07683987,0.38073733,0.61604947,7
28,./Dataset/fork/IMG_20211118_154738_1.jpg,0,4,0.3145192,0.2559786,0.1533166,0.36705574,0.36705574,0.36705574,0.36705574,0.36705574,0.36705574,20
29,./Dataset/fork/IMG_20211118_154738_1.jpg,1,4,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
30,./Dataset/fork/IMG_20211118_154738_1.jpg,2,4,0.33866522,0.33866522,0.28118205,0.33866522,0.33866522,0.33866522,0.33866522,0.33866522,0.33866522,3
31,./Dataset/fork/IMG_20211118_154738_1.jpg,3,4,0.33879435,0.33879435,0.33879435,0.2799323,0.33879435,0.33879435,0.33879435,0.33879435,0.33879435,3
32,./Dataset/fork/IMG_20211118_154738_1.jpg,4,4,0.34394145,0.34394145,0.34394145,0.22404861,0.34394145,0.34394145,0.34394145,0.34394145,0.34394145,16
33,./Dataset/fork/IMG_20211118_154738_1.jpg,5,4,0.44398957,0.23425174,0.3172612,0.25971007,0.3286852,0.13275208,0.2356902,0.44398957,0.44398957,17
34,./Dataset/fork/IMG_20211118_154738_1.jpg,6,4,0.43430367,0.35361952,0.3302476,0.27031672,0.22834343,0.23375785,0.267959,0.36421895,0.43430367,6
35,./Dataset/fork/IMG_20211118_154738_1.jpg,0,5,0.28663376,0.19226405,0.1962152,0.3653575,0.3755363,0.3755363,0.3755363,0.3755363,0.3755363,20
36,./Dataset/fork/IMG_20211118_154738_1.jpg,1,5,0.3608498,0.30699006,0.2903628,0.3608498,0.3608498,0.3608498,0.3608498,0.24018781,0.33028528,1
37,./Dataset/fork/IMG_20211118_154738_1.jpg,2,5,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
38,./Dataset/fork/IMG_20211118_154738_1.jpg,3,5,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
39,./Dataset/fork/IMG_20211118_154738_1.jpg,4,5,0.33630562,0.3030313,0.33630562,0.33630562,0.33630562,0.33630562,0.33630562,0.33630562,0.33630562,3
40,./Dataset/fork/IMG_20211118_154738_1.jpg,5,5,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
41,./Dataset/fork/IMG_20211118_154738_1.jpg,6,5,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
42,./Dataset/fork/IMG_20211118_154738_1.jpg,0,6,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
43,./Dataset/fork/IMG_20211118_154738_1.jpg,1,6,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
44,./Dataset/fork/IMG_20211118_154738_1.jpg,2,6,0.31729606,0.31480968,0.33739483,0.33739483,0.33739483,0.33739483,0.33739483,0.33739483,0.33739483,3
45,./Dataset/fork/IMG_20211118_154738_1.jpg,3,6,0.3423014,0.26999018,0.3217043,0.3423014,0.3423014,0.3423014,0.3423014,0.3423014,0.3423014,3
46,./Dataset/fork/IMG_20211118_154738_1.jpg,4,6,0.33689228,0.33689228,0.2977629,0.33689228,0.33689228,0.33689228,0.33689228,0.33689228,0.33689228,3
47,./Dataset/fork/IMG_20211118_154738_1.jpg,5,6,0.33750632,0.33750632,0.3110739,0.3201363,0.33750632,0.33750632,0.33750632,0.33750632,0.33750632,3
48,./Dataset/fork/IMG_20211118_154738_1.jpg,6,6,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
49,./Dataset/fork/IMG_20211119_084920_0.jpg,0,0,0.33544633,0.33544633,0.33544633,0.33544633,0.33544633,0.33544633,0.31057116,0.33544633,0.33544633,3
50,./Dataset/fork/IMG_20211119_084920_0.jpg,1,0,0.3747441,0.3747441,0.3747441,0.3747441,0.3747441,0.11616852,0.17001693,0.3747441,0.33355105,17
51,./Dataset/fork/IMG_20211119_084920_0.jpg,2,0,0.34036976,0.34036976,0.34036976,0.34036976,0.34036976,0.2641715,0.34036976,0.34036976,0.34036976,3
52,./Dataset/fork/IMG_20211119_084920_0.jpg,3,0,0.23155512,0.26607034,0.50626534,0.50626534,0.50626534,0.19064876,0.098844714,0.15555836,0.17692731,2
53,./Dataset/fork/IMG_20211119_084920_0.jpg,4,0,0.15911177,0.23060524,0.5185341,0.5185341,0.5185341,0.25380766,0.085295655,0.18461205,0.06259248,2
54,./Dataset/fork/IMG_20211119_084920_0.jpg,5,0,0.34294292,0.34294292,0.34294292,0.34294292,0.34294292,0.34294292,0.34294292,0.27806506,0.3098135,1
55,./Dataset/fork/IMG_20211119_084920_0.jpg,6,0,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
56,./Dataset/fork/IMG_20211119_084920_0.jpg,0,1,0.35549933,0.35549933,0.35549933,0.35549933,0.35549933,0.31468832,0.2159783,0.30412856,0.35549933,21
57,./Dataset/fork/IMG_20211119_084920_0.jpg,1,1,0.34421456,0.34421456,0.34421456,0.34421456,0.34421456,0.28457654,0.29533616,0.34271207,0.34421456,3
58,./Dataset/fork/IMG_20211119_084920_0.jpg,2,1,0.3483334,0.3483334,0.3483334,0.3483334,0.3483334,0.29319453,0.24739376,0.3483334,0.3483334,3
59,./Dataset/fork/IMG_20211119_084920_0.jpg,3,1,0.050786197,0.24183786,0.5525638,0.5525638,0.5525638,0.09488203,0.045017622,0.05830892,0.054845933,2
60,./Dataset/fork/IMG_20211119_084920_0.jpg,4,1,0.14984009,0.35029185,0.5170323,0.5170323,0.5170323,0.16930132,0.038976002,0.10404131,0.08189089,14
61,./Dataset/fork/IMG_20211119_084920_0.jpg,5,1,0.3397958,0.3397958,0.3397958,0.3397958,0.3397958,0.3397958,0.28516316,0.3397958,0.3271979,3
62,./Dataset/fork/IMG_20211119_084920_0.jpg,6,1,0.3378789,0.3378789,0.3378789,0.3378789,0.3378789,0.3378789,0.33113584,0.29637456,0.3378789,3
63,./Dataset/fork/IMG_20211119_084920_0.jpg,0,2,0.33689478,0.33689478,0.33689478,0.33689478,0.33689478,0.32208484,0.31370172,0.33689478,0.33689478,3
64,./Dataset/fork/IMG_20211119_084920_0.jpg,1,2,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
65,./Dataset/fork/IMG_20211119_084920_0.jpg,2,2,0.24260284,0.39699176,0.48701444,0.48701444,0.46984133,0.20798185,0.12005245,0.0824739,0.13816383,14
66,./Dataset/fork/IMG_20211119_084920_0.jpg,3,2,0.05020394,0.49413696,0.49413696,0.49413696,0.49413696,0.11913416,0.034891244,0.015188805,0.014760912,14
67,./Dataset/fork/IMG_20211119_084920_0.jpg,4,2,0.3195013,0.41245008,0.41245008,0.41245008,0.41245008,0.34144554,0.21253036,0.18165937,0.13632356,19
68,./Dataset/fork/IMG_20211119_084920_0.jpg,5,2,0.33806834,0.33806834,0.33806834,0.33806834,0.33806834,0.33806834,0.28688073,0.33806834,0.33806834,3
69,./Dataset/fork/IMG_20211119_084920_0.jpg,6,2,0.34811196,0.34811196,0.34811196,0.34811196,0.34811196,0.34811196,0.3295053,0.27898556,0.2881383,1
70,./Dataset/fork/IMG_20211119_084920_0.jpg,0,3,0.33727822,0.33727822,0.33727822,0.33727822,0.33727822,0.33727822,0.2942403,0.33727822,0.33727822,3
71,./Dataset/fork/IMG_20211119_084920_0.jpg,1,3,0.33966783,0.2833103,0.33966783,0.33966783,0.33966783,0.33966783,0.32972986,0.33966783,0.33966783,3
72,./Dataset/fork/IMG_20211119_084920_0.jpg,2,3,0.043369263,0.1913625,0.55770636,0.55770636,0.55770636,0.11345672,0.032256138,0.08002127,0.050047733,2
73,./Dataset/fork/IMG_20211119_084920_0.jpg,3,3,0.11766462,0.29537424,0.5194522,0.5194522,0.5194522,0.19971275,0.10807268,0.10291258,0.14857206,2
74,./Dataset/fork/IMG_20211119_084920_0.jpg,4,3,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
75,./Dataset/fork/IMG_20211119_084920_0.jpg,5,3,0.33715406,0.33715406,0.33715406,0.33715406,0.33715406,0.3126075,0.3212442,0.33715406,0.33715406,3
76,./Dataset/fork/IMG_20211119_084920_0.jpg,6,3,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
77,./Dataset/fork/IMG_20211119_084920_0.jpg,0,4,0.33920404,0.33920404,0.33920404,0.33920404,0.33920404,0.3371155,0.27847496,0.33920404,0.33920404,3
78,./Dataset/fork/IMG_20211119_084920_0.jpg,1,4,0.24216364,0.44304052,0.44304052,0.44304052,0.44304052,0.15390307,0.14587273,0.1970015,0.2608008,14
79,./Dataset/fork/IMG_20211119_084920_0.jpg,2,4,0.07396467,0.42321712,0.42321712,0.42321712,0.42321712,0.42321712,0.26808,0.12862012,0.07954792,10
80,./Dataset/fork/IMG_20211119_084920_0.jpg,3,4,0.22697067,0.237462,0.38731572,0.38731572,0.38731572,0.38731572,0.38731572,0.2228226,0.2975054,15
81,./Dataset/fork/IMG_20211119_084920_0.jpg,4,4,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
82,./Dataset/fork/IMG_20211119_084920_0.jpg,5,4,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
83,./Dataset/fork/IMG_20211119_084920_0.jpg,6,4,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
84,./Dataset/fork/IMG_20211119_084920_0.jpg,0,5,0.35842702,0.35842702,0.35842702,0.35842702,0.35842702,0.35842702,0.19625282,0.24210382,0.35842702,21
85,./Dataset/fork/IMG_20211119_084920_0.jpg,1,5,0.13950169,0.33647388,0.4249149,0.4249149,0.40229252,0.19529256,0.17743693,0.4249149,0.29993293,17
86,./Dataset/fork/IMG_20211119_084920_0.jpg,2,5,0.10961912,0.39817566,0.42552662,0.42552662,0.42552662,0.31849924,0.25240934,0.3173299,0.12696376,15
87,./Dataset/fork/IMG_20211119_084920_0.jpg,3,5,0.23496246,0.3573681,0.39117408,0.39117408,0.39117408,0.39117408,0.2947609,0.27107576,0.2018365,15
88,./Dataset/fork/IMG_20211119_084920_0.jpg,4,5,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
89,./Dataset/fork/IMG_20211119_084920_0.jpg,5,5,0.33670974,0.33670974,0.33670974,0.33670974,0.33670974,0.2994131,0.33670974,0.33670974,0.33670974,3
90,./Dataset/fork/IMG_20211119_084920_0.jpg,6,5,0.35426047,0.24188265,0.35426047,0.35426047,0.34728208,0.34659934,0.26403603,0.35426047,0.35426047,3
91,./Dataset/fork/IMG_20211119_084920_0.jpg,0,6,0.3758294,0.3758294,0.3758294,0.3758294,0.3758294,0.22721222,0.14018327,0.2783559,0.3758294,21
92,./Dataset/fork/IMG_20211119_084920_0.jpg,1,6,0.3693958,0.3693958,0.3693958,0.3693958,0.3693958,0.2871283,0.113148876,0.28695747,0.3693958,21
93,./Dataset/fork/IMG_20211119_084920_0.jpg,2,6,0.38980556,0.38980556,0.38980556,0.38980556,0.2815817,0.285886,0.13179876,0.24077778,0.38980556,21
94,./Dataset/fork/IMG_20211119_084920_0.jpg,3,6,0.34508836,0.34508836,0.34508836,0.34508836,0.34508836,0.34508836,0.22555189,0.33477837,0.34508836,3
95,./Dataset/fork/IMG_20211119_084920_0.jpg,4,6,0.33417413,0.33417413,0.33417413,0.33417413,0.33417413,0.33417413,0.32137558,0.33417413,0.33417413,3
96,./Dataset/fork/IMG_20211119_084920_0.jpg,5,6,0.34677622,0.34677622,0.34677622,0.34677622,0.34677622,0.31908956,0.23008923,0.34677622,0.34677622,3
97,./Dataset/fork/IMG_20211119_084920_0.jpg,6,6,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
98,./Dataset/fork/IMG_20211118_154748_0.jpg,0,0,0.33854094,0.28302503,0.2685123,0.3631568,0.3631568,0.3631568,0.26485005,0.3631568,0.3631568,3
99,./Dataset/fork/IMG_20211118_154748_0.jpg,1,0,0.46131086,0.46131086,0.46131086,0.2553909,0.15019351,0.1521004,0.13826688,0.21404022,0.42558318,5
100,./Dataset/fork/IMG_20211118_154748_0.jpg,2,0,0.38147533,0.38147533,0.38147533,0.31219792,0.34702933,0.3330795,0.22690554,0.18376668,0.38147533,21
101,./Dataset/fork/IMG_20211118_154748_0.jpg,3,0,0.1551909,0.29855266,0.5343971,0.5343971,0.5343971,0.09375056,0.037212886,0.026214888,0.11765725,2
102,./Dataset/fork/IMG_20211118_154748_0.jpg,4,0,0.13770041,0.1519687,0.5198393,0.5198393,0.5198393,0.25276294,0.10922701,0.05626233,0.25113493,2
103,./Dataset/fork/IMG_20211118_154748_0.jpg,5,0,0.36232868,0.36232868,0.36232868,0.36232868,0.36232868,0.36232868,0.18197942,0.21044947,0.36232868,21
104,./Dataset/fork/IMG_20211118_154748_0.jpg,6,0,0.42582875,0.42582875,0.42582875,0.32022095,0.21965319,0.16994365,0.2021485,0.22336486,0.42582875,8
105,./Dataset/fork/IMG_20211118_154748_0.jpg,0,1,0.1054735,0.11259588,0.5002913,0.5002913,0.5002913,0.22065276,0.087196976,0.19191122,0.35665932,2
106,./Dataset/fork/IMG_20211118_154748_0.jpg,1,1,0.38219225,0.38219225,0.38219225,0.3801833,0.19586857,0.26346153,0.31055903,0.2512675,0.38219225,17
107,./Dataset/fork/IMG_20211118_154748_0.jpg,2,1,0.42514428,0.42514428,0.42514428,0.42514428,0.42514428,0.05447055,0.047454625,0.059572514,0.28852528,8
108,./Dataset/fork/IMG_20211118_154748_0.jpg,3,1,0.06680364,0.21976574,0.5597095,0.5597095,0.5597095,0.032681968,0.013669973,0.0119349295,0.020730129,2
109,./Dataset/fork/IMG_20211118_154748_0.jpg,4,1,0.065110825,0.14073692,0.64648175,0.64648175,0.34621108,0.0870355,0.047633413,0.049975336,0.03766025,2
110,./Dataset/fork/IMG_20211118_154748_0.jpg,5,1,0.36335528,0.36335528,0.36335528,0.36335528,0.32675546,0.15600689,0.27037045,0.36335528,0.36335528,17
111,./Dataset/fork/IMG_20211118_154748_0.jpg,6,1,0.38309446,0.38309446,0.38309446,0.32902244,0.24623814,0.20784697,0.23994514,0.373449,0.38309446,17
112,./Dataset/fork/IMG_20211118_154748_0.jpg,0,2,0.10395035,0.29629397,0.5403889,0.5403889,0.5403889,0.08425026,0.024622554,0.056189463,0.095318295,2
113,./Dataset/fork/IMG_20211118_154748_0.jpg,1,2,0.3659173,0.3659173,0.3659173,0.3659173,0.3659173,0.303947,0.23845541,0.20910919,0.3659173,21
114,./Dataset/fork/IMG_20211118_154748_0.jpg,2,2,0.106754154,0.25728324,0.55096215,0.55096215,0.55096215,0.05181392,0.026376944,0.010143143,0.05239953,2
115,./Dataset/fork/IMG_20211118_154748_0.jpg,3,2,0.050482754,0.47076854,0.5076503,0.5076503,0.5047581,0.013632438,0.014041283,0.009618722,0.009190783,14
116,./Dataset/fork/IMG_20211118_154748_0.jpg,4,2,0.30611467,0.35291812,0.43493977,0.43493977,0.43493977,0.09718736,0.18454441,0.27063245,0.30518204,8
117,./Dataset/fork/IMG_20211118_154748_0.jpg,5,2,0.3386795,0.3386795,0.3386795,0.3386795,0.3386795,0.28104407,0.3386795,0.3386795,0.3386795,3
118,./Dataset/fork/IMG_20211118_154748_0.jpg,6,2,0.33891973,0.33891973,0.33891973,0.33891973,0.33891973,0.27871314,0.33891973,0.33891973,0.33891973,3
119,./Dataset/fork/IMG_20211118_154748_0.jpg,0,3,0.37927693,0.36370525,0.37927693,0.37927693,0.34678137,0.09072332,0.12722547,0.37927693,0.37927693,17
120,./Dataset/fork/IMG_20211118_154748_0.jpg,1,3,0.31435114,0.13504706,0.38454404,0.38454404,0.38454404,0.13780345,0.34748188,0.38454404,0.38454404,17
121,./Dataset/fork/IMG_20211118_154748_0.jpg,2,3,0.034606766,0.15346953,0.561672,0.561672,0.561672,0.1238463,0.031965945,0.056295156,0.060708586,2
122,./Dataset/fork/IMG_20211118_154748_0.jpg,3,3,0.12436815,0.48878437,0.48878437,0.48878437,0.48878437,0.11599538,0.055016074,0.047945287,0.07231586,14
123,./Dataset/fork/IMG_20211118_154748_0.jpg,4,3,0.3454388,0.3454388,0.3454388,0.3454388,0.2784286,0.28936228,0.3454388,0.3454388,0.3454388,3
124,./Dataset/fork/IMG_20211118_154748_0.jpg,5,3,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
125,./Dataset/fork/IMG_20211118_154748_0.jpg,6,3,0.3530415,0.3530415,0.3530415,0.29795402,0.3530415,0.18769197,0.3530415,0.3530415,0.3530415,17
126,./Dataset/fork/IMG_20211118_154748_0.jpg,0,4,0.45529118,0.45529118,0.2077014,0.13722792,0.15343826,0.12607609,0.25471973,0.45529118,0.45529118,6
127,./Dataset/fork/IMG_20211118_154748_0.jpg,1,4,0.34725603,0.34725603,0.34725603,0.34725603,0.34725603,0.25168547,0.29845873,0.34725603,0.34725603,17
128,./Dataset/fork/IMG_20211118_154748_0.jpg,2,4,0.058519296,0.13029858,0.3949879,0.3949879,0.3949879,0.3949879,0.3949879,0.3949879,0.19889496,15
129,./Dataset/fork/IMG_20211118_154748_0.jpg,3,4,0.22829923,0.26639435,0.36788413,0.36788413,0.36788413,0.36788413,0.3175539,0.3093604,0.36788413,3
130,./Dataset/fork/IMG_20211118_154748_0.jpg,4,4,0.35915366,0.35915366,0.35915366,0.35915366,0.3315128,0.11684559,0.31449983,0.35915366,0.35915366,17
131,./Dataset/fork/IMG_20211118_154748_0.jpg,5,4,0.33568043,0.33568043,0.3173167,0.33568043,0.33568043,0.327394,0.33568043,0.33568043,0.33568043,3
132,./Dataset/fork/IMG_20211118_154748_0.jpg,6,4,0.35422435,0.35422435,0.35422435,0.30544883,0.35422435,0.2546208,0.2923712,0.35422435,0.35422435,17
133,./Dataset/fork/IMG_20211118_154748_0.jpg,0,5,0.36166105,0.36166105,0.36166105,0.36166105,0.29918882,0.19783874,0.28799352,0.36166105,0.36166105,17
134,./Dataset/fork/IMG_20211118_154748_0.jpg,1,5,0.44673106,0.5192946,0.5192946,0.46911132,0.11263067,0.03297103,0.0708974,0.069652885,0.11043237,8
135,./Dataset/fork/IMG_20211118_154748_0.jpg,2,5,0.19092128,0.44652927,0.4533556,0.4533556,0.4533556,0.24597354,0.14829548,0.19978222,0.14363451,14
136,./Dataset/fork/IMG_20211118_154748_0.jpg,3,5,0.21040832,0.12761955,0.467182,0.467182,0.467182,0.35835138,0.18944371,0.20667966,0.27014244,10
137,./Dataset/fork/IMG_20211118_154748_0.jpg,4,5,0.34326014,0.34326014,0.34326014,0.34326014,0.34326014,0.23227146,0.34326014,0.34326014,0.34326014,17
138,./Dataset/fork/IMG_20211118_154748_0.jpg,5,5,0.34577948,0.34577948,0.34577948,0.34577948,0.34577948,0.2000941,0.34577948,0.34577948,0.34577948,17
139,./Dataset/fork/IMG_20211118_154748_0.jpg,6,5,0.34204134,0.34204134,0.33742395,0.32246384,0.34204134,0.2998865,0.32226005,0.34204134,0.34204134,3
140,./Dataset/fork/IMG_20211118_154748_0.jpg,0,6,0.35449287,0.35449287,0.35449287,0.35449287,0.35449287,0.19688834,0.2793509,0.35449287,0.35449287,17
141,./Dataset/fork/IMG_20211118_154748_0.jpg,1,6,0.5077693,0.5077693,0.5077693,0.38241673,0.1567183,0.07409458,0.0268163,0.088522404,0.19128853,8
142,./Dataset/fork/IMG_20211118_154748_0.jpg,2,6,0.12639019,0.52925164,0.52925164,0.52925164,0.24407052,0.2450542,0.08097586,0.08903669,0.06566202,14
143,./Dataset/fork/IMG_20211118_154748_0.jpg,3,6,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
144,./Dataset/fork/IMG_20211118_154748_0.jpg,4,6,0.33784327,0.33784327,0.33784327,0.33784327,0.33784327,0.33784327,0.33784327,0.28899774,0.33784327,3
145,./Dataset/fork/IMG_20211118_154748_0.jpg,5,6,0.33750603,0.33750603,0.33750603,0.33750603,0.33750603,0.33750603,0.2921389,0.33750603,0.33750603,3
146,./Dataset/fork/IMG_20211118_154748_0.jpg,6,6,0.33648568,0.33648568,0.33648568,0.33648568,0.33648568,0.30142525,0.33648568,0.33648568,0.33648568,3
147,./Dataset/fork/IMG_20211120_173901_1.jpg,0,0,0.33056593,0.4006563,0.4006563,0.4006563,0.4006563,0.2578692,0.25125736,0.15062869,0.30381915,19
148,./Dataset/fork/IMG_20211120_173901_1.jpg,1,0,0.36253044,0.36253044,0.36253044,0.36253044,0.36253044,0.28280964,0.23293023,0.27123877,0.36253044,21
149,./Dataset/fork/IMG_20211120_173901_1.jpg,2,0,0.35027274,0.35027274,0.2983694,0.24135256,0.35027274,0.35027274,0.3452947,0.34138212,0.35027274,16
150,./Dataset/fork/IMG_20211120_173901_1.jpg,3,0,0.39136896,0.3123403,0.20609991,0.17955244,0.39136896,0.39136896,0.39136896,0.24076782,0.39136896,16
151,./Dataset/fork/IMG_20211120_173901_1.jpg,4,0,0.3348435,0.3348435,0.3348435,0.3348435,0.3348435,0.31574225,0.3348435,0.3348435,0.3348435,3
152,./Dataset/fork/IMG_20211120_173901_1.jpg,5,0,0.37889954,0.37889954,0.37889954,0.37889954,0.37889954,0.20279612,0.16101669,0.26033193,0.37889954,21
153,./Dataset/fork/IMG_20211120_173901_1.jpg,6,0,0.33576852,0.33576852,0.33576852,0.33576852,0.33576852,0.30776817,0.33576852,0.33576852,0.33576852,3
154,./Dataset/fork/IMG_20211120_173901_1.jpg,0,1,0.32530928,0.39028677,0.39028677,0.39028677,0.39028677,0.33963102,0.20499569,0.21293294,0.2797621,19
155,./Dataset/fork/IMG_20211120_173901_1.jpg,1,1,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,0.3327787,3
156,./Dataset/fork/IMG_20211120_173901_1.jpg,2,1,0.35750052,0.2844157,0.14453185,0.35750052,0.35750052,0.35750052,0.35750052,0.35750052,0.35750052,20
157,./Dataset/fork/IMG_20211120_173901_1.jpg,3,1,0.37026542,0.3046126,0.12051121,0.37026542,0.37026542,0.37026542,0.37026542,0.2577016,0.37026542,20
